row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,,,,
Chênh lệch lãi vay nội bộ ở khía cạnh hợp nhất,Tài sản thuế TNDN hoãn lại > Chênh lệch lãi vay nội bộ ở khía cạnh hợp nhất,Chênh lệch lãi vay nội bộ ở khía cạnh hợp nhất,61.685.061,56.249.581,5.435.480,3.172.011,61685061.0,56249581.0,5435480.0,3172011.0
Lợi nhuận nội bộ chưa thực hiện,Tài sản thuế TNDN hoãn lại > Lợi nhuận nội bộ chưa thực hiện,Lợi nhuận nội bộ chưa thực hiện,35.224.953,40.752.048,(5.527.095),(10.324.223),35224953.0,40752048.0,-5527095.0,-10324223.0
TỔNG CỘNG,Tài sản thuế TNDN hoãn lại > TỔNG CỘNG,TỔNG CỘNG,96.910.014,97.001.629,(91.615),(7.152.212),96910014.0,97001629.0,-91615.0,-7152212.0
Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,,,,
Dự phòng khoản đầu tư vào công ty con,Thuế TNDN hoãn lại phải trả > Dự phòng khoản đầu tư vào công ty con,Dự phòng khoản đầu tư vào công ty con,-,-,-,20.000.000,,,,20000000.0
(Chi phí) thu nhập thuế TNDN hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh hợp nhất,Thuế TNDN hoãn lại phải trả > (Chi phí) thu nhập thuế TNDN hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh hợp nhất,(Chi phí) thu nhập thuế TNDN hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh hợp nhất,(Chi phí) thu nhập thuế TNDN hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh hợp nhất,(Chi phí) thu nhập thuế TNDN hoãn lại tính vào báo cáo kết quả hoạt động kinh doanh hợp nhất,(91.615),12.847.788,,,-91615.0,12847788.0
