row_label_raw,row_label_full,col_0,Vay ngắn hạn,Vay dài hạn,Ngàn VND Tổng cộng,numeric__Vay ngắn hạn,numeric__Vay dài hạn,numeric__Ngàn VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,6.210.705.031,2.023.022.212,8.233.727.243,6210705031.0,2023022212.0,8233727243.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,4.525.920.000,-,4.525.920.000,4525920000.0,,4525920000.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,1.566.661.677,(1.566.661.677),-,1566661677.0,-1566661677.0,
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,49.691.463,-,49.691.463,49691463.0,,49691463.0
Tiền chỉ trả nợ gốc vay,Tiền chỉ trả nợ gốc vay,Tiền chỉ trả nợ gốc vay,(2.741.150.911),(118.104.614),(2.859.255.525),-2741150911.0,-118104614.0,-2859255525.0
Số cuối năm,Số cuối năm,Số cuối năm,9.611.827.260,338.255.921,9.950.083.181,9611827260.0,338255921.0,9950083181.0
