row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Doanh thu bán mũ cao su,Doanh thu bán mũ cao su,Doanh thu bán mũ cao su,300.525.430,218.198.982,300525430.0,218198982.0
Doanh thu bán trái cây,Doanh thu bán trái cây,Doanh thu bán trái cây,186.946.603,382.809.239,186946603.0,382809239.0
Doanh thu từ cung cấp dịch vụ,Doanh thu từ cung cấp dịch vụ,Doanh thu từ cung cấp dịch vụ,3.659.942,2.372.320,3659942.0,2372320.0
Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,788.275,2.190.588,788275.0,2190588.0
DOANH THU THUẦN,DOANH THU THUẦN,DOANH THU THUẦN,491.920.250,605.571.129,491920250.0,605571129.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu thuần với các bên liên quan,Trong đó: > Doanh thu thuần với các bên liên quan,Doanh thu thuần với các bên liên quan,368.089.370,520.453.067,368089370.0,520453067.0
Doanh thu thuần với các bên khác,Trong đó: > Doanh thu thuần với các bên khác,Doanh thu thuần với các bên khác,123.830.880,85.118.062,123830880.0,85118062.0
