row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,85.934.884,36.049.559,85934884.0,36049559.0
Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,177.448,59.619,177448.0,59619.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,86.112.332,36.109.178,86112332.0,36109178.0
