row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Giá vốn mũ cao su đã bán,Giá vốn mũ cao su đã bán,Giá vốn mũ cao su đã bán,343.012.472,320.916.988,343012472.0,320916988.0
Giá vốn trái cây đã bán,Giá vốn trái cây đã bán,Giá vốn trái cây đã bán,581.030.117,943.401.078,581030117.0,943401078.0
Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,3.266.156,3.983.738,3266156.0,3983738.0
Giá vốn hàng hóa,Giá vốn hàng hóa,Giá vốn hàng hóa,333.935,1.603.223,333935.0,1603223.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,927.642.680,1.269.905.027,927642680.0,1269905027.0
