row_label_raw,row_label_full,col_0,Năm kết thúcngày 31/12/2019VND,Từ 9/10/2018đến 31/12/2018VND,numeric__Năm kết thúcngày 31/12/2019VND,numeric__Từ 9/10/2018đến 31/12/2018VND
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",17.042.828.625.937,5.135.592.275.361,17042828625937.0,5135592275361.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,549.978.248.280,287.385.732.616,549978248280.0,287385732616.0
Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,351.358.989.596,68.553.576.593,351358989596.0,68553576593.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,(598.485.446),1.256.558.162.887,-598485446.0,1256558162887.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.025.961.730.275,348.190.983.038,1025961730275.0,348190983038.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,231.752.499.430,194.554.280.671,231752499430.0,194554280671.0
,,,19.201.281.608.072,7.290.835.011.166,19201281608072.0,7290835011166.0
