row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2019 VND,1/1/2019 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2019 VND,numeric__1/1/2019 VND
VỐN CHỦ SỞ HỮU (400 = 410 + 430),VỐN CHỦ SỞ HỮU (400 = 410 + 430),VỐN CHỦ SỞ HỮU (400 = 410 + 430),400,,3.138.199.505.121,3.339.663.332.160,400.0,,3138199505121.0,3339663332160.0
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,410,27,3.138.199.505.121,3.339.663.332.160,410.0,27.0,3138199505121.0,3339663332160.0
Vốn cổ phần,Vốn cổ phần,Vốn cổ phần,411,28,5.000.000.000.000,5.000.000.000.000,411.0,28.0,5000000000000.0,5000000000000.0
- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu phổ thông có quyền biểu quyết,411a,,5.000.000.000.000,5.000.000.000.000,,,5000000000000.0,5000000000000.0
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,412,,2.890.195.478,2.890.195.478,412.0,,2890195478.0,2890195478.0
Vốn khác của chủ sở hữu,Vốn khác của chủ sở hữu,Vốn khác của chủ sở hữu,414,,452.222.999,452.222.999,414.0,,452222999.0,452222999.0
Chênh lệch đánh giá lại tài sản,Chênh lệch đánh giá lại tài sản,Chênh lệch đánh giá lại tài sản,416,,(215.070.235.809),(215.070.235.809),416.0,,-215070235809.0,-215070235809.0
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,418,,91.524.511.850,85.866.483.306,418.0,,91524511850.0,85866483306.0
Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,420,,231.825.797.290,231.825.797.290,420.0,,231825797290.0,231825797290.0
Lỗ lũy kế,Lỗ lũy kế,Lỗ lũy kế,421,,(2.181.079.199.124),(1.965.505.677.213),421.0,,-2181079199124.0,-1965505677213.0
- Lỗ lũy kế đến cuối năm trước/kỳ trước,- Lỗ lũy kế đến cuối năm trước/kỳ trước,- Lỗ lũy kế đến cuối năm trước/kỳ trước,421a,,(1.965.505.677.213),(479.639.698.266),,,-1965505677213.0,-479639698266.0
- Lỗ năm nay/kỳ này,- Lỗ năm nay/kỳ này,- Lỗ năm nay/kỳ này,421b,,(215.573.521.911),(1.485.865.978.947),,,-215573521911.0,-1485865978947.0
Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,429,,207.656.212.437,199.204.546.109,429.0,,207656212437.0,199204546109.0
TỔNG NGUỒN VỐN(440 = 300 + 400),TỔNG NGUỒN VỐN(440 = 300 + 400),TỔNG NGUỒN VỐN(440 = 300 + 400),440,,7.415.991.117.607,8.891.510.944.561,440.0,,7415991117607.0,8891510944561.0
