row_label_raw,row_label_full,col_0,Năm kết thúc ngày 31/12/2019 VND,Từ 9/10/2018 đến 31/12/2018 VND,numeric__Năm kết thúc ngày 31/12/2019 VND,numeric__Từ 9/10/2018 đến 31/12/2018 VND
Chi phí khấu hao tài sản cố định ngưng hoạt động,Chi phí khấu hao tài sản cố định ngưng hoạt động,Chi phí khấu hao tài sản cố định ngưng hoạt động,39.959.558.712,4.873.818.659,39959558712.0,4873818659.0
Chi phí giải phóng tàu chậm,Chi phí giải phóng tàu chậm,Chi phí giải phóng tàu chậm,8.374.280.398,-,8374280398.0,
Xử lý công trình xây dựng cơ bản dở dang,Xử lý công trình xây dựng cơ bản dở dang,Xử lý công trình xây dựng cơ bản dở dang,2.629.436.930,-,2629436930.0,
Giá trị còn lại của tài sản cố định được thanh lý,Giá trị còn lại của tài sản cố định được thanh lý,Giá trị còn lại của tài sản cố định được thanh lý,1.738.377.131,-,1738377131.0,
Chi phí khác,Chi phí khác,Chi phí khác,5.373.745.991,9.688.965.830,5373745991.0,9688965830.0
,,,58.075.399.162,14.562.784.489,58075399162.0,14562784489.0
