row_label_raw,row_label_full,col_0,Thuế suất,31/12/2019 VND,1/1/2019 VND,numeric__Thuế suất,numeric__31/12/2019 VND,numeric__1/1/2019 VND
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,,,,,
Tài sản cố định hữu hình,Tài sản thuế thu nhập hoãn lại > Tài sản cố định hữu hình,Tài sản cố định hữu hình,20%,595.804.353,1.022.298.147,0.2,595804353.0,1022298147.0
Lợi nhuận chưa thực hiện,Tài sản thuế thu nhập hoãn lại > Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,20%,737.046.527,2.306.650.095,0.2,737046527.0,2306650095.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại > Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,1.332.850.880,3.328.948.242,,1332850880.0,3328948242.0
