row_label_raw,row_label_full,col_0,Năm kết thúcngày 31/12/2019VND,Từ 9/10/2018đến 31/12/2018VND,numeric__Năm kết thúcngày 31/12/2019VND,numeric__Từ 9/10/2018đến 31/12/2018VND
"Hàng hóa, thành phẩm đã bán","Hàng hóa, thành phẩm đã bán","Hàng hóa, thành phẩm đã bán",15.045.201.246.824,2.327.101.469.809,15045201246824.0,2327101469809.0
Dịch vụ đã cung cấp,Dịch vụ đã cung cấp,Dịch vụ đã cung cấp,253.531.539.545,30.850.379.103,253531539545.0,30850379103.0
Khấu hao bất động sản cho thuê,Khấu hao bất động sản cho thuê,Khấu hao bất động sản cho thuê,450.585.515,103.256.335,450585515.0,103256335.0
Hao hụt mất mát hàng tồn kho,Hao hụt mất mát hàng tồn kho,Hao hụt mất mát hàng tồn kho,3.594.068.581,1.327.835.438,3594068581.0,1327835438.0
Chi phí ngoài định mức,Chi phí ngoài định mức,Chi phí ngoài định mức,44.763.453.178,20.780.454.344,44763453178.0,20780454344.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(9.305.120.190),65.999.132.892,-9305120190.0,65999132892.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,19.100.893,-,19100893.0,
,,,15.338.254.874.346,2.446.162.527.921,15338254874346.0,2446162527921.0
