row_label_raw,row_label_full,col_0,31/12/2019,31/12/2019_1,1/1/2019,1/1/2019_1,numeric__31/12/2019,numeric__31/12/2019_1,numeric__1/1/2019,numeric__1/1/2019_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng mua đang,Hàng mua đang,Hàng mua đang,,,,,,,,
đi trên đường,Hàng mua đang > đi trên đường,đi trên đường,10.688.915.755,-,208.727.727,-,10688915755.0,,208727727.0,
Nguyên vật liệu,Hàng mua đang > Nguyên vật liệu,Nguyên vật liệu,341.552.176.495,(10.000.615.744),686.848.946.573,(10.159.827.666),341552176495.0,-10000615744.0,686848946573.0,-10159827666.0
Công cụ và dụng cụ,Hàng mua đang > Công cụ và dụng cụ,Công cụ và dụng cụ,18.688.835.982,-,19.047.900.382,-,18688835982.0,,19047900382.0,
Chi phí sản xuất kinh doanh đó dang,Hàng mua đang > Chi phí sản xuất kinh doanh đó dang,Chi phí sản xuất kinh doanh đó dang,60.956.374.965,-,34.967.893.470,-,60956374965.0,,34967893470.0,
Thành phẩm,Hàng mua đang > Thành phẩm,Thành phẩm,605.715.062.270,(9.889.869.606),861.586.687.517,(55.519.995.505),605715062270.0,-9889869606.0,861586687517.0,-55519995505.0
Hàng hoá,Hàng mua đang > Hàng hoá,Hàng hoá,170.440.848.641,(54.948.942),407.803.001.943,-,170440848641.0,-54948942.0,407803001943.0,
Hàng gửi đi bán,Hàng mua đang > Hàng gửi đi bán,Hàng gửi đi bán,9.661.426.026,-,821.254.175.338,(319.309.721),9661426026.0,,821254175338.0,-319309721.0
Hàng hoá bất động sản (*),Hàng mua đang > Hàng hoá bất động sản (*),Hàng hoá bất động sản (*),54.361.712.371,-,54.361.712.371,-,54361712371.0,,54361712371.0,
,,,1.272.065.352.505,(19.945.434.292),2.886.079.045.321,(65.999.132.892),1272065352505.0,-19945434292.0,2886079045321.0,-65999132892.0
