row_label_raw,row_label_full,Ban Tổng Giám đốc,Bà Nguyễn Thị Hoài > Ông Nguyễn Ngọc Nam,Tổng Giám đốc(từ ngày 1 tháng 3 năm 2020) > Tổng Giám đốc(đến hết ngày 29 tháng 2 năm 2020),numeric__Bà Nguyễn Thị Hoài > Ông Nguyễn Ngọc Nam,numeric__Tổng Giám đốc(từ ngày 1 tháng 3 năm 2020) > Tổng Giám đốc(đến hết ngày 29 tháng 2 năm 2020)
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Trần Tấn Đức,Phó Tổng Giám đốc,,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Phan Bá Ngọc Phương,Phó Tổng Giám đốc,,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Bạch Ngọc Văn,Phó Tổng Giám đốc,,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Phạm Tuấn Anh,Phó Tổng Giám đốc,,
