row_label_raw,row_label_full,col_0,Năm kết thúcngày 31/12/2019VND,Từ 9/10/2018đến 31/12/2018VND,numeric__Năm kết thúcngày 31/12/2019VND,numeric__Từ 9/10/2018đến 31/12/2018VND
Lỗ kế toán trước thuế,Lỗ kế toán trước thuế,Lỗ kế toán trước thuế,(143.401.801.123),(1.394.118.056.126),-143401801123.0,-1394118056126.0
Thuế theo thuế suất của Nhóm Công ty,Thuế theo thuế suất của Nhóm Công ty,Thuế theo thuế suất của Nhóm Công ty,(28.680.360.225),(278.823.611.225),-28680360225.0,-278823611225.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,30.172.675.702,96.703.822.221,30172675702.0,96703822221.0
Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,(11.936.400),(19.940.320),-11936400.0,-19940320.0
Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,(11.126.338.538),-,-11126338538.0,
Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,35.790.193.481,276.985.423.105,35790193481.0,276985423105.0
Dự phòng thừa trong những năm trước,Dự phòng thừa trong những năm trước,Dự phòng thừa trong những năm trước,(12.346.092),-,-12346092.0,
,,,26.131.887.928,94.845.693.781,26131887928.0,94845693781.0
