row_label_raw,row_label_full,col_0,Năm kết thúc ngày 31/12/2019 VND,Từ 9/10/2018 đến 31/12/2018 VND,numeric__Năm kết thúc ngày 31/12/2019 VND,numeric__Từ 9/10/2018 đến 31/12/2018 VND
Lãi vay,Lãi vay,Lãi vay,176.673.267.377,35.723.319.457,176673267377.0,35723319457.0
Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,39.855.829.866,9.755.719.642,39855829866.0,9755719642.0
Dự phòng tổn thất đầu tư,Dự phòng tổn thất đầu tư,Dự phòng tổn thất đầu tư,28.340.089,108.169.832.228,28340089.0,108169832228.0
Lỗ chênh lệch tỷ giá chưa thực hiện,Lỗ chênh lệch tỷ giá chưa thực hiện,Lỗ chênh lệch tỷ giá chưa thực hiện,1.905.183.970,2.347.021.083,1905183970.0,2347021083.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,3.804.812.846,175.222.509,3804812846.0,175222509.0
,,,222.267.434.148,156.171.114.919,222267434148.0,156171114919.0
