row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,Năm kết thúc ngày 31/12/2019 VND,Từ 9/10/2018 đến 31/12/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__Năm kết thúc ngày 31/12/2019 VND,numeric__Từ 9/10/2018 đến 31/12/2018 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
Tiền chi mua sắm tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua sắm tài sản cố định,Tiền chi mua sắm tài sản cố định,21,,(46.498.898.145),(15.917.483.708),21.0,,-46498898145.0,-15917483708.0
Tiền thu từ thanh lý tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định,Tiền thu từ thanh lý tài sản cố định,22,,30.574.650.403,776.427.272,22.0,,30574650403.0,776427272.0
Tiền chi gửi tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi gửi tiền gửi có kỳ hạn,Tiền chi gửi tiền gửi có kỳ hạn,23,,(26.180.000.000),(29.500.000.000),23.0,,-26180000000.0,-29500000000.0
Tiền thu tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu tiền gửi có kỳ hạn,Tiền thu tiền gửi có kỳ hạn,24,,27.500.000.000,47.000.000.000,24.0,,27500000000.0,47000000000.0
Tiền thu lãi tiền gửi và cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi tiền gửi và cổ tức,Tiền thu lãi tiền gửi và cổ tức,27,,3.792.215.946,1.204.048.260,27.0,,3792215946.0,1204048260.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,(10.812.031.796),3.562.991.824,30.0,,-10812031796.0,3562991824.0
