row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Số cổ phiếu,Mệnh giá (VND),Số cổ phiếu,Mệnh giá (VND),,,,
Vốn điều lệđược duyệt,Vốn điều lệđược duyệt,Vốn điều lệđược duyệt,2.465.789.152,24.657.891.520.000,2.054.824.294,20.548.242.940.000,2465789152.0,24657891520000.0,2054824294.0,20548242940000.0
Vốn cổ phầndã phát hànhCổ phiếuphố thông,Vốn cổ phầndã phát hànhCổ phiếuphố thông,Vốn cổ phầndã phát hànhCổ phiếuphố thông,2.465.789.152,24.657.891.520.000,2.054.824.294,20.548.242.940.000,2465789152.0,24657891520000.0,2054824294.0,20548242940000.0
Số cổ phiếuđang lưu hànhCổ phiếuphố thông,Số cổ phiếuđang lưu hànhCổ phiếuphố thông,Số cổ phiếuđang lưu hànhCổ phiếuphố thông,2.465.789.152,24.657.891.520.000,2.054.824.294,20.548.242.940.000,2465789152.0,24657891520000.0,2054824294.0,20548242940000.0
