row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Demand deposits,Demand deposits,Demand deposits,"724,808,757,631","1,607,194,945,061",,
- In VND,- In VND,- In VND,"145,970,475,398","52,362,864,813",,
- In foreign currencies,- In foreign currencies,- In foreign currencies,"578,838,282,233","1,554,832,080,248",,
Term deposits,Term deposits,Term deposits,"38,197,742,000,000","30,696,720,000,000",,
- In VND,- In VND,- In VND,"35,346,390,000,000","25,359,850,000,000",,
- In foreign currencies,- In foreign currencies,- In foreign currencies,"2,851,352,000,000","5,336,870,000,000",,
,,,"38,922,550,757,631","32,303,914,945,061",,
