row_label_raw,row_label_full,col_0,Đầu năm,Đầu năm_1,Phát sinh trong năm,Phát sinh trong năm_1,Cuối năm,Cuối năm_1,numeric__Đầu năm,numeric__Đầu năm_1,numeric__Phát sinh trong năm,numeric__Phát sinh trong năm_1,numeric__Cuối năm,numeric__Cuối năm_1
,,,Số phải trả VND,Số phải thu VND,Số phải nộp VND,Số đã nộp VND,Số phải trả VND,Số phải thu VND,,,,,,
Thuế giả trị gia tăng,Thuế giả trị gia tăng,Thuế giả trị gia tăng,68.546.123.446,116.569.579,92.321.435.338,(156.161.768.121),42.237.381.703,37.648.160.619,68546123446.0,116569579.0,92321435338.0,-156161768121.0,42237381703.0,37648160619.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,318.076.067.522,191.800.783,832.872.712.413,(852.812.443.202),302.807.704.094,4.863.168.144,318076067522.0,191800783.0,832872712413.0,-852812443202.0,302807704094.0,4863168144.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,9.859.315.404,-,161.762.996.787,(159.590.705.421),12.031.606.770,-,9859315404.0,,161762996787.0,-159590705421.0,12031606770.0,
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,1.026.320.497,-,13.522.706.070,(13.325.631.463),1.223.395.104,-,1026320497.0,,13522706070.0,-13325631463.0,1223395104.0,
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,-,-,732.287.023,(732.287.023),-,-,,,732287023.0,-732287023.0,,
Thuế khác,Thuế khác,Thuế khác,-,-,174.000.000,(174.000.000),-,-,,,174000000.0,-174000000.0,,
,,,397.507.826.869,308.370.362,1.101.386.138.031,(1.182.796.835.630),358.300.087.671,42.511.328.763,397507826869.0,308370362.0,1101386138031.0,-1182796835630.0,358300087671.0,42511328763.0
