row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Current,Current,Current,"160,039,885,864,687","137,184,721,927,528",,
Special mention,Special mention,Special mention,"3,933,969,784,987","3,138,545,588,757",,
Substandard,Substandard,Substandard,"1,075,776,805,310","967,259,763,141",,
Doubtful,Doubtful,Doubtful,"1,710,943,603,143","1,255,638,819,170",,
Loss,Loss,Loss,"2,621,403,037,774","1,680,979,063,991",,
Debts pending for settlement secured by foreclosed assets and unsettled debts with collaterals,Debts pending for settlement secured by foreclosed assets and unsettled debts with collaterals,Debts pending for settlement secured by foreclosed assets and unsettled debts with collaterals,"1,462,490,542,762","2,979,321,052,984",,
,,,"170,844,469,638,663","147,206,466,215,571",,
