row_label_raw,row_label_full,col_0,Ending balance VND,Beginning balance VND,numeric__Ending balance VND,numeric__Beginning balance VND
In VND,In VND,In VND,"1,188,082,692,211","3,687,219,101,112",,
In which:,In which:,In which:,,,,
"Discounted, rediscounted borrowings","Discounted, rediscounted borrowings","Discounted, rediscounted borrowings","956,327,000,000","3,273,654,310,000",,
In foreign currencies,In foreign currencies,In foreign currencies,"21,946,218,865","125,015,205,772",,
,,,"1,210,028,911,076","3,812,234,306,884",,
