row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Irrevocable commitments under operating leases,Irrevocable commitments under operating leases,Irrevocable commitments under operating leases,Irrevocable commitments under operating leases,Irrevocable commitments under operating leases,,
Within 1 year,Within 1 year,Within 1 year,"213,809,339,053","150,279,501,330",,
From 1 - 5 years,From 1 - 5 years,From 1 - 5 years,"489,812,048,768","302,641,883,284",,
More than 5 years,More than 5 years,More than 5 years,"76,046,948,071","42,119,710,155",,
,,,"779,668,335,893","495,041,094,769",,
