row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Economic entities,Economic entities,Economic entities,"48,590,241,771,537","46,064,932,848,461",,
Private enterprises,Private enterprises,Private enterprises,"38,487,393,896,214","33,409,026,312,307",,
Foreign invested companies,Foreign invested companies,Foreign invested companies,"8,029,101,082,926","10,522,114,401,701",,
State-owned enterprises,State-owned enterprises,State-owned enterprises,"2,073,746,792,397","2,133,792,134,453",,
Individuals,Individuals,Individuals,"90,599,696,796,955","76,763,595,304,632",,
Others,Others,Others,"3,269,824,919,420","3,117,404,265,466",,
,,,"142,459,763,487,912","125,945,932,418,559",,
