row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Demand depositsIn VND,Demand depositsIn VND,Demand depositsIn VND,"7,090,294,422","13,520,888,883",,
Term depositsIn VND,Term depositsIn VND,Term depositsIn VND,"39,666,885,000,000","25,758,600,000,000",,
In foreign currencies,In foreign currencies,In foreign currencies,"4,124,277,000,000","1,455,510,000,000",,
,,,"43,798,252,294,422","27,227,630,888,883",,
