row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
"Borrowings through discount, rediscount valuable papers","Borrowings through discount, rediscount valuable papers","Borrowings through discount, rediscount valuable papers","3,393,187,130,601",-,,
Borrowings under credit documents,Borrowings under credit documents,Borrowings under credit documents,"76,348,421,538","94,394,453,562",,
,,,"3,469,535,552,139","94,394,453,562",,
