row_label_raw,row_label_full,col_0,Book value,Book value_1,numeric__Book value,numeric__Book value_1
,,,Ending balance VND,Beginning balance VND,,
Real estates,Real estates,Real estates,"215,278,681,254,656","179,737,008,839,869",,
Valuable papers,Valuable papers,Valuable papers,"31,257,782,501,425","24,469,745,569,069",,
Movable assets,Movable assets,Movable assets,"27,460,989,050,092","26,864,575,508,580",,
Other assets,Other assets,Other assets,"63,919,004,099,866","73,697,978,462,476",,
,,,"337,916,456,906,039","304,769,308,379,994",,
