row_label_raw,row_label_full,col_0,Ending balanceVND,Beginning balanceVND,numeric__Ending balanceVND,numeric__Beginning balanceVND
Cash on hand in VND,Cash on hand in VND,Cash on hand in VND,"707,003,731,700","687,669,274,600",,
Cash on hand in foreign currencies,Cash on hand in foreign currencies,Cash on hand in foreign currencies,"80,678,520,126","84,765,738,486",,
Gold,Gold,Gold,"91,520,000","7,298,550,000",,
,,,"787,773,771,826","779,733,563,086",,
