row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Beginning balance,Beginning balance,Beginning balance,"4,131,750,000","5,002,500",,
Provision charged during the year,Provision charged during the year,Provision charged during the year,"33,962,417,433","4,126,747,500",,
Ending balance,Ending balance,Ending balance,"38,094,167,433","4,131,750,000",,
