row_label_raw,row_label_full,col_0,Ending balance,Ending balance_1,Beginning balance,Beginning balance_1,numeric__Ending balance,numeric__Ending balance_1,numeric__Beginning balance,numeric__Beginning balance_1
,,,No of shares,Par value (VND),No of shares,Par value (VND),,,,
Number of registered shares,Number of registered shares,Number of registered shares,"2,465,789,152","24,657,891,520,000","2,054,824,294","20,548,242,940,000",,,,
Number of shares issued,Number of shares issued,Number of shares issued,,,,,,,,
Ordinary shares,Ordinary shares,Ordinary shares,"2,465,789,152","24,657,891,520,000","2,054,824,294","20,548,242,940,000",,,,
Number of outstanding shares,Number of outstanding shares,Number of outstanding shares,,,,,,,,
Ordinary shares,Ordinary shares,Ordinary shares,"2,465,789,152","24,657,891,520,000","2,054,824,294","20,548,242,940,000",,,,
