row_label_raw,row_label_full,Băng VND,5.249.196,5.898.408,numeric__5.249.196,numeric__5.898.408
Băng USD,Băng USD,Băng USD,488.445,513.717,488445.0,513717.0
,,,5.737.641,6.412.125,5737641.0,6412125.0
