row_label_raw,row_label_full,31/12/2019Triệu VND,31/12/2018Triệu VND,numeric__31/12/2018Triệu VND
90.436,90.436,90.436,107.443,107443.0
395,395,395,13.683,13683.0
4.099.750,4.099.750,4.099.750,4.048.368,4048368.0
3.873.227,3.873.227,3.873.227,6.401.900,6401900.0
8.063.808,8.063.808,8.063.808,10.571.394,10571394.0
-,-,-,150.000,150000.0
579.375,579.375,579.375,5.289.670,5289670.0
579.375,579.375,579.375,5.439.670,5439670.0
8.643.183,8.643.183,8.643.183,16.011.064,16011064.0
