row_label_raw,row_label_full,t,2.108.512,200.612,numeric__2.108.512,numeric__200.612
t,t,t,1.400.000,1.000.000,1400000.0,1000000.0
t,t,t,75.000,75.000,75000.0,75000.0
,,,3.583.512,1.275.612,3583512.0,1275612.0
,,,4.434.128(2.179.314),5.487.386(2.136.095),,
,,,2.254.814,3.351.291,2254814.0,3351291.0
,,,14.540.461,14.901.977,14540461.0,14901977.0
