row_label_raw,row_label_full,CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN_1,Thuyết minh > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,31/12/2019 Triệu VND > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,31/12/2018 Triệu VND > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,numeric__CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN_1,numeric__Thuyết minh > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,numeric__31/12/2019 Triệu VND > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,numeric__31/12/2018 Triệu VND > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN
1,1,1,Bảo lãnh vay vốn,34,192,2,,34.0,192.0,2.0
2,2,2,Cam kết giao dịch hối đoái Trong đó:,34,134.488.678,94.070.917,,34.0,134488678.0,94070917.0
2,2,2,■ Cam kết mua ngoại tệ,,2.297.294,3.377.444,,,2297294.0,3377444.0
2,2,2,■ Cam kết bán ngoại tệ,,1.344.152,345.075,,,1344152.0,345075.0
2,2,2,■ Cam kết giao dịch hoán đổi tiền tệ,,130.847.232,90.348.398,,,130847232.0,90348398.0
4,4,4,Cam kết trong nghiệp vụ L/C,34,3.796.463,3.588.324,,34.0,3796463.0,3588324.0
5,5,5,Bảo lãnh khác,34,5.355.747,3.081.148,,34.0,5355747.0,3081148.0
6,6,6,Các cam kết khác,34,168.903,169.231,,34.0,168903.0,169231.0
