row_label_raw,row_label_full,Ngày 31 tháng 12 năm 2019,Quá hạn > Từ 10 đến 90 ngàyTriệu VND,Quá hạn > Từ 91 đến 180 ngàyTriệu VND,Quá hạn > Từ 181 đến 360 ngàyTriệu VND,Quá hạn > Trên 360 ngàyTriệu VND,Chưa quá hạn > Triệu VND,Tổng > Triệu VND,numeric__Quá hạn > Từ 10 đến 90 ngàyTriệu VND,numeric__Quá hạn > Từ 91 đến 180 ngàyTriệu VND,numeric__Quá hạn > Từ 181 đến 360 ngàyTriệu VND,numeric__Quá hạn > Trên 360 ngàyTriệu VND,numeric__Chưa quá hạn > Triệu VND,numeric__Tổng > Triệu VND
Các khoản cho vay và phải thuCho vay khách hàng – gộp,Các khoản cho vay và phải thuCho vay khách hàng – gộp,Các khoản cho vay và phải thuCho vay khách hàng – gộp,340.541,950.789,111.374,404.520,-,1.807.224,340541.0,950789.0,111374.0,404520.0,,1807224.0
Tài sản Có khác – gộp,Tài sản Có khác – gộp,Tài sản Có khác – gộp,-,380.699,-,6.052,43.228,429.979,,380699.0,,6052.0,43228.0,429979.0
,,,340.541,1.331.488,111.374,410.572,43.228,2.237.203,340541.0,1331488.0,111374.0,410572.0,43228.0,2237203.0
,,,Quá hạn,Quá hạn,Quá hạn,Quá hạn,Chưa quá hạn,Tổng,,,,,,
Ngày 31 tháng 12 năm 2018,Ngày 31 tháng 12 năm 2018,Ngày 31 tháng 12 năm 2018,Từ 10 đến 90 ngàyTriệu VND,Từ 91 đến 180 ngàyTriệu VND,Từ 181 đến 360 ngàyTriệu VND,Trên 360 ngàyTriệu VND,Triệu VND,Triệu VND,,,,,,
Các khoản cho vay và phải thuCho vay khách hàng – gộp,Ngày 31 tháng 12 năm 2018 > Các khoản cho vay và phải thuCho vay khách hàng – gộp,Các khoản cho vay và phải thuCho vay khách hàng – gộp,317.338,808.096,83.176,467.228,-,1.675.838,317338.0,808096.0,83176.0,467228.0,,1675838.0
Tài sản Có khác – gộp,Ngày 31 tháng 12 năm 2018 > Tài sản Có khác – gộp,Tài sản Có khác – gộp,-,-,-,6.031,308.029,314.060,,,,6031.0,308029.0,314060.0
,,,317.338,808.096,83.176,473.259,308.029,1.989.898,317338.0,808096.0,83176.0,473259.0,308029.0,1989898.0
