row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm (50 = 20 + 30 + 40) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2019 VND > (1.015.864.136.019) > 1.102.288.489.466,2018 VND Đã điều chỉnh lại > 104.509.377.253 > 995.440.985.300,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2019 VND > (1.015.864.136.019) > 1.102.288.489.466,numeric__2018 VND Đã điều chỉnh lại > 104.509.377.253 > 995.440.985.300
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,883.727.143,2.338.126.913,61.0,,883727143.0,2338126913.0
Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),70,4,87.308.080.590,1.102.288.489.466,70.0,4.0,87308080590.0,1102288489466.0
