row_label_raw,row_label_full,- Vinatex,- Vinatex_1,- Vinatex_2,numeric__- Vinatex_1,numeric__- Vinatex_2
Góp vốn bằng tài sản,Góp vốn bằng tài sản,Góp vốn bằng tài sản,-,37.619.748.915,,37619748915.0
Phải thu về tài sản đã bàn giao,Phải thu về tài sản đã bàn giao,Phải thu về tài sản đã bàn giao,-,486.564.242,,486564242.0
Nhận hoàn trả lãi và gốc cho vay,Nhận hoàn trả lãi và gốc cho vay,Nhận hoàn trả lãi và gốc cho vay,31.033.688.644,-,31033688644.0,
