row_label_raw,row_label_full,col_0,2019VND,2018VNDĐã điều chỉnh lại,numeric__2019VND,numeric__2018VNDĐã điều chỉnh lại
Cổ tức,Cổ tức,Cổ tức,335.160.763.683,416.277.089.138,335160763683.0,416277089138.0
Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,137.350.286.054,138.618.740.648,137350286054.0,138618740648.0
Lãi từ thanh lý các khoản đầu tư dài hạn,Lãi từ thanh lý các khoản đầu tư dài hạn,Lãi từ thanh lý các khoản đầu tư dài hạn,24.462.658.841,-,24462658841.0,
Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,1.704.993.754,2.577.438.473,1704993754.0,2577438473.0
Lãi chênh lệch tỷ giá chưa thực hiện,Lãi chênh lệch tỷ giá chưa thực hiện,Lãi chênh lệch tỷ giá chưa thực hiện,1.647.605.235,-,1647605235.0,
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,261.855.555,2.185.964.793,261855555.0,2185964793.0
,,,500.588.163.122,559.659.233.052,500588163122.0,559659233052.0
