row_label_raw,row_label_full,Nhà máy Sợi Nam Định > Nhà máy Liên hợp Sợi-Dệt-Nhuộm-May Quảng Nam,31/12/2019VND > 19.125.903.333 > 5.047.567.199,1/1/2019VND > 17.326.009.802 > 116.759.471.318,numeric__31/12/2019VND > 19.125.903.333 > 5.047.567.199,numeric__1/1/2019VND > 17.326.009.802 > 116.759.471.318
Các công trình khác,Các công trình khác,Các công trình khác,20.377.706.718,14.895.781.980,20377706718.0,14895781980.0
,,,44.551.177.250,148.981.263.100,44551177250.0,148981263100.0
