row_label_raw,row_label_full,col_0,2018VND(điều chỉnh lại),2018VND(theo báo cáotrước đây),numeric__2018VND(điều chỉnh lại),numeric__2018VND(theo báo cáotrước đây)
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,(47.171.781.576),(5.662.897.217),-47171781576.0,-5662897217.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,402.105.865.167,360.596.980.808,402105865167.0,360596980808.0
