row_label_raw,row_label_full,Ban Kiểm soát,Bà Nguyễn Thị Minh Hiền,Trường ban,numeric__Bà Nguyễn Thị Minh Hiền,numeric__Trường ban
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Bà Nguyễn Thị Kim Dung,Thành viên,,
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Ông Phan Thanh Sơn,Thành viên,,
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Bà Lê Thị Ánh Ngộc,Thành viên,,
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Bà Nguyễn Thị Thanh Hà,Thành viên,,
