row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,31/12/2015VND,31/12/2014VND,31/12/2015VND,31/12/2014VND,,,,
Đô la Mỹ (USD),Đô la Mỹ (USD),Đô la Mỹ (USD),11.523.520.447,10.281.528.188,27.715.094.254,124.890.783.407,11523520447.0,10281528188.0,27715094254.0,124890783407.0
Đô la Úc (AUD),Đô la Úc (AUD),Đô la Úc (AUD),8.459.304,543.430.896,1.469.232.815,543.153.309,8459304.0,543430896.0,1469232815.0,543153309.0
Đô la Hồng Kong (HKD),Đô la Hồng Kong (HKD),Đô la Hồng Kong (HKD),-,2.825.400,-,-,,2825400.0,,
Euro (EUR),Euro (EUR),Euro (EUR),817.969.786,1.200.157.800,258.738.849,34.954.365.219,817969786.0,1200157800.0,258738849.0,34954365219.0
Đô la Sing (SGD),Đô la Sing (SGD),Đô la Sing (SGD),2.900.352,-,-,-,2900352.0,,,
