row_label_raw,row_label_full,Công ty TNHH ToTal Gaz Vietnam,31/12/2015VND > 362.078.769,31/12/2014VND > 13.274.137.702,numeric__31/12/2015VND > 362.078.769,numeric__31/12/2014VND > 13.274.137.702
FH Trautz Gmbh,FH Trautz Gmbh,FH Trautz Gmbh,6.531.852.825,4.084.326.480,6531852825.0,4084326480.0
Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,22.723.713.188,27.710.601.141,22723713188.0,27710601141.0
,,,29.617.644.782,45.069.065.323,29617644782.0,45069065323.0
