row_label_raw,row_label_full,col_0,31/12/2015VND,31/12/2014VND,numeric__31/12/2015VND,numeric__31/12/2014VND
a. Ngân hạn,a. Ngân hạn,a. Ngân hạn,a. Ngân hạn,a. Ngân hạn,,
- Tài sản thừa chờ giải quyết,a. Ngân hạn > - Tài sản thừa chờ giải quyết,- Tài sản thừa chờ giải quyết,666.637.223,-,666637223.0,
- Kinh phí công đoàn,a. Ngân hạn > - Kinh phí công đoàn,- Kinh phí công đoàn,2.557.060.341,4.836.644.804,2557060341.0,4836644804.0
- Bảo hiểm y tế,a. Ngân hạn > - Bảo hiểm y tế,- Bảo hiểm y tế,-,198.471.280,,198471280.0
- Bảo hiểm thất nghiệp,a. Ngân hạn > - Bảo hiểm thất nghiệp,- Bảo hiểm thất nghiệp,-,272.373.838,,272373838.0
- Phải trả quỹ Hội đồng Quản trị,a. Ngân hạn > - Phải trả quỹ Hội đồng Quản trị,- Phải trả quỹ Hội đồng Quản trị,803.029.644,804.402.000,803029644.0,804402000.0
- Phải trả quỹ Ban Giám đốc,a. Ngân hạn > - Phải trả quỹ Ban Giám đốc,- Phải trả quỹ Ban Giám đốc,6.071.220.092,6.653.120.092,6071220092.0,6653120092.0
- Phải trả quỹ công đoàn,a. Ngân hạn > - Phải trả quỹ công đoàn,- Phải trả quỹ công đoàn,4.232.190.884,4.276.739.004,4232190884.0,4276739004.0
"- Cổ tức, lợi nhuận phải trả","a. Ngân hạn > - Cổ tức, lợi nhuận phải trả","- Cổ tức, lợi nhuận phải trả",318.214.645,18.824.540,318214645.0,18824540.0
"- Các khoản phải trả, phải nộp khác","a. Ngân hạn > - Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác",13.692.349.185,24.454.850.070,13692349185.0,24454850070.0
,,,28.340.702.014,41.515.425.628,28340702014.0,41515425628.0
b. Dải hạn,b. Dải hạn,b. Dải hạn,b. Dải hạn,b. Dải hạn,,
"- Các khoản phải trả, phải nộp khác","b. Dải hạn > - Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác",3.403.668.000,455.382.100,3403668000.0,455382100.0
,,,31.744.370.014,41.970.807.728,31744370014.0,41970807728.0
