row_label_raw,row_label_full,col_0,31/12/2015,31/12/2015_1,31/12/2014,31/12/2014_1,numeric__31/12/2015,numeric__31/12/2015_1,numeric__31/12/2014,numeric__31/12/2014_1
,,,Giá gốc VND,Số có khả năng trả nợ VND,Giá gốc VND,Số có khả năng trả nợ VND,,,,
Công ty TNHH Forte Jewellery (HK),Công ty TNHH Forte Jewellery (HK),Công ty TNHH Forte Jewellery (HK),13.580.648.775,13.580.648.775,18.437.084.070,18.437.084.070,13580648775.0,13580648775.0,18437084070.0,18437084070.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,177.909.591.095,177.909.591.095,123.003.856.375,123.003.856.375,177909591095.0,177909591095.0,123003856375.0,123003856375.0
,,,191.490.239.870,191.490.239.870,141.440.940.445,141.440.940.445,191490239870.0,191490239870.0,141440940445.0,141440940445.0
