row_label_raw,row_label_full,Ngân hàng > Ngân hàng Thương mại Cổ phần Đông Á > Ngân hàng Thương mại Cổ phần Á Châu,31/12/2015 > 41.660.000.000 > 57.532.000.000,"Lãi suất năm % > 6% > 8,2%",Năm đảo hạn > 2020 > 2017,"Hình thức đảm bảo > Quyền sử dụng đất và tài sản gần liên với đất tại số 52A+52B Nguyễn Văn Trồi, Quận Phú Nhưń, TP.HCM; số 159A Phan Dùng Lưu, Quận Phú Nhưń, TP.HCM; 577 Nguyễn Kiểm, Quận Phú Nhưń, TP.HCM, 174 Lê Thánh Tôn, Quận 1, TP.HCM > Quyền sử dụng đất toa lạc tại số 16;18;20 và 24/2 Dương Thủ Khoa Huân, Quận 1, Thánh phố Hồ Chí Minh",numeric__31/12/2015 > 41.660.000.000 > 57.532.000.000,"numeric__Lãi suất năm % > 6% > 8,2%",numeric__Năm đảo hạn > 2020 > 2017,"numeric__Hình thức đảm bảo > Quyền sử dụng đất và tài sản gần liên với đất tại số 52A+52B Nguyễn Văn Trồi, Quận Phú Nhưń, TP.HCM; số 159A Phan Dùng Lưu, Quận Phú Nhưń, TP.HCM; 577 Nguyễn Kiểm, Quận Phú Nhưń, TP.HCM, 174 Lê Thánh Tôn, Quận 1, TP.HCM > Quyền sử dụng đất toa lạc tại số 16;18;20 và 24/2 Dương Thủ Khoa Huân, Quận 1, Thánh phố Hồ Chí Minh"
Trong đó:Vay dài hạn đến hạn trả,Trong đó:Vay dài hạn đến hạn trả,Trong đó:Vay dài hạn đến hạn trả,(26.804.000.000),,,,-26804000000.0,,,
,,,72.388.000.000,,,,72388000000.0,,,
