row_label_raw,row_label_full,col_0,31/12/2014,31/12/2014_1,Trang sân,Trang sân_1,31/12/2015,31/12/2015_1,numeric__31/12/2014,numeric__31/12/2014_1,numeric__Trang sân,numeric__Trang sân_1,numeric__31/12/2015,numeric__31/12/2015_1
,,,VND,VND,VND,VND,VND,VND,,,,,,
,,,,Số có theta rùng,,,,Số có theta rùng,,,,,,
,,,Gia trị,tri nợ,Tăng,Giản,Gia trị,tri nợ,,,,,,
Ngân hàng Thương mại Cổ phần Đông Ả,Ngân hàng Thương mại Cổ phần Đông Ả,Ngân hàng Thương mại Cổ phần Đông Ả,78.128.000.000,78.128.000.000,34.730.000.000,(86.468.000.000),26.370.000.000,26.370.000.000,78128000000.0,78128000000.0,34730000000.0,-86468000000.0,26370000000.0,26370000000.0
Ngân hàng Thương mại Cổ phần Ả Châu,Ngân hàng Thương mại Cổ phần Ả Châu,Ngân hàng Thương mại Cổ phần Ả Châu,59.001.000.000,59.001.000.000,215.774.000.000,(228.757.000.000),46.018.000.000,46.018.000.000,59001000000.0,59001000000.0,215774000000.0,-228757000000.0,46018000000.0,46018000000.0
Các cả nhân,Các cả nhân,Các cả nhân,-,-,6.000.000.000,(6.000.000.000),-,-,,,6000000000.0,-6000000000.0,,
,,,137.129.000.000,137.129.000.000,256.484.000.000,(321.225.000.000),72.388.000.000,72.388.000.000,137129000000.0,137129000000.0,256484000000.0,-321225000000.0,72388000000.0,72388000000.0
