row_label_raw,row_label_full,col_0,Giá trị ghi sổ > 31/12/2015VND,Giá trị ghi sổ > 31/12/2014VND,numeric__Giá trị ghi sổ > 31/12/2015VND,numeric__Giá trị ghi sổ > 31/12/2014VND
Tiền,Tiền,Tiền,34.348.296.246,35.139.719.411,34348296246.0,35139719411.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,63.964.359.209,72.211.209.746,63964359209.0,72211209746.0
Dầu tư tài chính ngắn hạn,Dầu tư tài chính ngắn hạn,Dầu tư tài chính ngắn hạn,65.000.000,65.000.000,65000000.0,65000000.0
Dầu tư tài chính dài hạn,Dầu tư tài chính dài hạn,Dầu tư tài chính dài hạn,54.218.085.537,531.735.510.537,54218085537.0,531735510537.0
,,,152.595.740.992,639.151.439.694,152595740992.0,639151439694.0
Các khoản vay,Các khoản vay,Các khoản vay,1.267.648.458.896,1.268.815.128.041,1267648458896.0,1268815128041.0
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,220.677.549.543,178.104.258.251,220677549543.0,178104258251.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,4.909.222.768,4.188.467.510,4909222768.0,4188467510.0
,,,1.493.235.231.207,1.451.107.853.802,1493235231207.0,1451107853802.0
