row_label_raw,row_label_full,col_0,Số đầu kỳ,Số phải nộp trong kỳ,Số thực nộp trong kỳ,Số cuối kỳ,numeric__Số đầu kỳ,numeric__Số phải nộp trong kỳ,numeric__Số thực nộp trong kỳ,numeric__Số cuối kỳ
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,585.261.472,18.929.281.441,1.536.147.140,17.978.395.773,585261472.0,18929281441.0,1536147140.0,17978395773.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,20.369.765.926,13.743.027.496,5.457.908.122,28.654.885.300,20369765926.0,13743027496.0,5457908122.0,28654885300.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,83.208.119,62.218.632,98.899.175,46.527.576,83208119.0,62218632.0,98899175.0,46527576.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,169.628.550,99.914.400,169.628.550,99.914.400,169628550.0,99914400.0,169628550.0,99914400.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",2.105.634.118,2.190.700.263,3.354.508.336,941.826.045,2105634118.0,2190700263.0,3354508336.0,941826045.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,153.471.720,99.999.200,221.640.000,31.830.920,153471720.0,99999200.0,221640000.0,31830920.0
Phí và lệ phí,Phí và lệ phí,Phí và lệ phí,44.336.800,57.028.380,15.500.180,85.865.000,44336800.0,57028380.0,15500180.0,85865000.0
Cộng,Cộng,Cộng,23.511.306.705,35.182.169.812,10.854.231.503,47.839.245.014,23511306705.0,35182169812.0,10854231503.0,47839245014.0
