row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm 2017 VND,Năm 2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__Năm 2017 VND,numeric__Năm 2016 VND
I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,
"1. Tiền thu từ bán hàng, CC DV và doanh thu khác","I. Lưu chuyển tiền từ hoạt động kinh doanh > 1. Tiền thu từ bán hàng, CC DV và doanh thu khác","1. Tiền thu từ bán hàng, CC DV và doanh thu khác",01,,1.243.676.464.956,1.059.603.565.431,1.0,,1243676464956.0,1059603565431.0
2. Tiền chi trả cho người cung cấp HH và DV,I. Lưu chuyển tiền từ hoạt động kinh doanh > 2. Tiền chi trả cho người cung cấp HH và DV,2. Tiền chi trả cho người cung cấp HH và DV,02,,(1.168.894.396.651),(1.069.320.830.435),2.0,,-1168894396651.0,-1069320830435.0
3. Tiền chi trả cho người lao động,I. Lưu chuyển tiền từ hoạt động kinh doanh > 3. Tiền chi trả cho người lao động,3. Tiền chi trả cho người lao động,03,,(13.099.483.035),(10.740.503.151),3.0,,-13099483035.0,-10740503151.0
4. Tiền lãi vay đã trả,I. Lưu chuyển tiền từ hoạt động kinh doanh > 4. Tiền lãi vay đã trả,4. Tiền lãi vay đã trả,04,"23, 24, 32",(106.511.303.826),(93.901.884.712),4.0,,-106511303826.0,-93901884712.0
5. Thuế thu nhập doanh nghiệp đã nộp,I. Lưu chuyển tiền từ hoạt động kinh doanh > 5. Thuế thu nhập doanh nghiệp đã nộp,5. Thuế thu nhập doanh nghiệp đã nộp,05,22,(5.457.908.122),(4.935.301.934),5.0,22.0,-5457908122.0,-4935301934.0
6. Tiền thu khác từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh > 6. Tiền thu khác từ hoạt động kinh doanh,6. Tiền thu khác từ hoạt động kinh doanh,06,,87.217.400.679,43.969.089.601,6.0,,87217400679.0,43969089601.0
7. Tiền chi khác cho hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh > 7. Tiền chi khác cho hoạt động kinh doanh,7. Tiền chi khác cho hoạt động kinh doanh,07,,(13.998.111.938),(21.888.186.016),7.0,,-13998111938.0,-21888186016.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,22.932.662.063,(97.214.051.216),20.0,,22932662063.0,-97214051216.0
II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,,,,
