row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,64.766.536.957,66.050.577.498,64766536957.0,66050577498.0
Điều chỉnh các khoản thu nhập chịu thuế,Điều chỉnh các khoản thu nhập chịu thuế,Điều chỉnh các khoản thu nhập chịu thuế,3.948.600.522,10.489.494.921,3948600522.0,10489494921.0
Điều chỉnh tăng,Điều chỉnh tăng,Điều chỉnh tăng,4.155.870.522,10.804.204.510,4155870522.0,10804204510.0
- Lỗ chênh lệch tỷ giá do đánh giá số dư cuối kỳ của tiền và nợ phải thu,- Lỗ chênh lệch tỷ giá do đánh giá số dư cuối kỳ của tiền và nợ phải thu,- Lỗ chênh lệch tỷ giá do đánh giá số dư cuối kỳ của tiền và nợ phải thu,1.381.231,-,1381231.0,
"- Chi phí tiền chậm nộp (do Công ty tự xác định và tự nộp, không có Biên bản phát của Cơ quan thuế)","- Chi phí tiền chậm nộp (do Công ty tự xác định và tự nộp, không có Biên bản phát của Cơ quan thuế)","- Chi phí tiền chậm nộp (do Công ty tự xác định và tự nộp, không có Biên bản phát của Cơ quan thuế)",437.005.562,5.518.842.310,437005562.0,5518842310.0
"- Chi phí không hợp lý, hợp lệ","- Chi phí không hợp lý, hợp lệ","- Chi phí không hợp lý, hợp lệ",3.717.483.729,5.285.362.200,3717483729.0,5285362200.0
Điều chỉnh giảm,Điều chỉnh giảm,Điều chỉnh giảm,207.270.000,314.709.589,207270000.0,314709589.0
- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,207.270.000,207.270.000,207270000.0,207270000.0
- Lãi chênh lệch tỷ giá do đánh giá số dư cuối kỳ của tiền và nợ phải thu,- Lãi chênh lệch tỷ giá do đánh giá số dư cuối kỳ của tiền và nợ phải thu,- Lãi chênh lệch tỷ giá do đánh giá số dư cuối kỳ của tiền và nợ phải thu,-,107.439.589,,107439589.0
Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,68.715.137.479,76.540.072.419,68715137479.0,76540072419.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,13.743.027.496,15.308.014.484,13743027496.0,15308014484.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Chi phí thuế TNDN hiện hành phát sinh kỳ này,Trong đó: > - Chi phí thuế TNDN hiện hành phát sinh kỳ này,- Chi phí thuế TNDN hiện hành phát sinh kỳ này,13.743.027.496,15.308.014.484,13743027496.0,15308014484.0
- Điều chỉnh chi phí thuế thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,- Điều chỉnh chi phí thuế thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,- Điều chỉnh chi phí thuế thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,-,-,,
