row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,15.427.879.665,110.219.000.409,15427879665.0,110219000409.0
Bồi thường từ bảo hiểm,Bồi thường từ bảo hiểm,Bồi thường từ bảo hiểm,8.074.736.942,-,8074736942.0,
Lãi từ thanh lý hàng hóa,Lãi từ thanh lý hàng hóa,Lãi từ thanh lý hàng hóa,178.927.923,4.100.590.624,178927923.0,4100590624.0
Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,-,99.598.856.404,,99598856404.0
Các khoản khác,Các khoản khác,Các khoản khác,7.174.214.800,6.519.553.381,7174214800.0,6519553381.0
Chi phí khác,Chi phí khác,Chi phí khác,(2.265.086.487),(6.323.112.507),-2265086487.0,-6323112507.0
Các khoản phạt,Các khoản phạt,Các khoản phạt,(1.253.553.630),(1.191.077.533),-1253553630.0,-1191077533.0
Xóa số khoản phải thu,Xóa số khoản phải thu,Xóa số khoản phải thu,-,(1.250.000.000),,-1250000000.0
Khác,Khác,Khác,(1.011.532.857),(3.882.034.974),-1011532857.0,-3882034974.0
LỢI NHUẬN KHÁC THUÀN,LỢI NHUẬN KHÁC THUÀN,LỢI NHUẬN KHÁC THUÀN,13.162.793.178,103.895.887.902,13162793178.0,103895887902.0
