row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
AG World International Corporation,AG World International Corporation,AG World International Corporation,2.408.429.160,2.408.429.160,2.408.429.160,2.408.429.160,2408429160.0,2408429160.0,2408429160.0,2408429160.0
Công ty TNHH Kỹ thuật Xây dựng Thành An Công ty TNHH,Công ty TNHH Kỹ thuật Xây dựng Thành An Công ty TNHH,Công ty TNHH Kỹ thuật Xây dựng Thành An Công ty TNHH,1.414.650.000,1.414.650.000,1.414.650.000,-,1414650000.0,1414650000.0,1414650000.0,
Acespace,Acespace,Acespace,1.328.373.000,1.328.373.000,1.328.373.000,-,1328373000.0,1328373000.0,1328373000.0,
Khác,Khác,Khác,4.338.045.854,4.194.887.893,4.619.256.988,1.857.579.390,4338045854.0,4194887893.0,4619256988.0,1857579390.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,9.489.498.014,9.346.340.053,9.770.709.148,4.266.008.550,9489498014.0,9346340053.0,9770709148.0,4266008550.0
