row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu các bên khác,Phải thu các bên khác,Phải thu các bên khác,83.083.966.092,130.173.086.209,83083966092.0,130173086209.0
Chi nhánh Công ty Cổ phần Siba Food Việt Nam tại Hà Nội,Chi nhánh Công ty Cổ phần Siba Food Việt Nam tại Hà Nội,Chi nhánh Công ty Cổ phần Siba Food Việt Nam tại Hà Nội,55.163.364.860,-,55163364860.0,
Công ty Cổ phần Siba Food Việt Nam,Công ty Cổ phần Siba Food Việt Nam,Công ty Cổ phần Siba Food Việt Nam,10.620.432.652,-,10620432652.0,
Công ty TNHH Com Ngon Siba,Công ty TNHH Com Ngon Siba,Công ty TNHH Com Ngon Siba,5.997.514.597,-,5997514597.0,
Công ty Cổ phần Việt Phi,Công ty Cổ phần Việt Phi,Công ty Cổ phần Việt Phi,82.059.480,121.687.811.000,82059480.0,121687811000.0
Các bên khác,Các bên khác,Các bên khác,11.220.594.503,8.485.275.209,11220594503.0,8485275209.0
Phải thu các bên liên quan (Thuyết minh số 34),Phải thu các bên liên quan (Thuyết minh số 34),Phải thu các bên liên quan (Thuyết minh số 34),207.945.684,58.540.144.977,207945684.0,58540144977.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,83.291.911.776,188.713.231.186,83291911776.0,188713231186.0
Dự phòng phải thu ngắn hạn của khách hàng khó đòi,Dự phòng phải thu ngắn hạn của khách hàng khó đòi,Dự phòng phải thu ngắn hạn của khách hàng khó đòi,(1.524.134.125),-,-1524134125.0,
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,81.767.777.651,188.713.231.186,81767777651.0,188713231186.0
