row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,26.1,5.042.057.009.216,5.641.031.044.668,,261.0,5042057009216.0,5641031044668.0
02,02,02,2. Các khoản giảm trừ doanh thu,26.1,(4.205.729.912),(345.310.400),,261.0,-4205729912.0,-345310400.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,26.1,5.037.851.279.304,5.640.685.734.268,,261.0,5037851279304.0,5640685734268.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,28,(4.355.999.759.423),(4.924.408.550.657),,28.0,-4355999759423.0,-4924408550657.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,681.851.519.881,716.277.183.611,,,681851519881.0,716277183611.0
21,21,21,6. Doanh thu hoạt động tài chính,26.2,21.554.122.723,22.223.669.006,,262.0,21554122723.0,22223669006.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,27,(290.569.836.219) (257.832.397.308),(222.236.807.563) (200.749.516.378),,27.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,27,(290.569.836.219) (257.832.397.308),(222.236.807.563) (200.749.516.378),,27.0,,
25,25,25,8. Chi phí bán hàng,29,(85.114.023.835),(76.630.177.559),,29.0,-85114023835.0,-76630177559.0
26,26,26,9. Chi phí quản lý doanh nghiệp,29,(241.046.166.245),(137.280.743.174),,29.0,-241046166245.0,-137280743174.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,86.675.616.305,302.353.124.321,,,86675616305.0,302353124321.0
31,31,31,11. Thu nhập khác,30,15.427.879.665,110.219.000.409,,30.0,15427879665.0,110219000409.0
32,32,32,12. Chi phí khác,30,(2.265.086.487),(6.323.112.507),,30.0,-2265086487.0,-6323112507.0
40,40,40,13. Lợi nhuận khác,30,13.162.793.178,103.895.887.902,,30.0,13162793178.0,103895887902.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,99.838.409.483,406.249.012.223,,,99838409483.0,406249012223.0
51,51,51,15. Chi phí thuế TNDN hiện hành,32.1,(17.376.561.854),(56.645.068.978),,321.0,-17376561854.0,-56645068978.0
52,52,52,16. Thu nhập (chi phí) thuế TNDN hoãn lại,32.3,44.668.542.309,(30.667.629.197),,323.0,44668542309.0,-30667629197.0
60,60,60,17. Lợi nhuận sau thuế TNDN,,127.130.389.938,318.936.314.048,,,127130389938.0,318936314048.0
61,61,61,18. Lợi nhuận sau thuế của công ty mẹ,24.1,126.621.177.023,317.047.520.186,,241.0,126621177023.0,317047520186.0
62,62,62,19. Lợi nhuận sau thuế của cổ đông không kiểm soát,25,509.212.915,1.888.793.862,,25.0,509212915.0,1888793862.0
70,70,70,20. Lãi cơ bản trên cổ phiếu,33,499,1.556,,33.0,499.0,1556.0
71,71,71,21. Lãi suy giảm trên cổ phiếu,33,499,1.496,,33.0,499.0,1496.0
