row_label_raw,row_label_full,Mệnh giá trái phiếu,500.000.000.000,Ngày 8 tháng 5 năm 2028 hoặc ngày mua trước hạn hoặc ngày đáo hạn khác theo yêu cầu tại Văn kiện Trái phiếu (*),Bổ sung vốn lưu động,"10,00",127.295.000 cổ phần của Công ty Cổ phần Siba Holdings được sở hữu bởi ông Trường Sỹ Bá,numeric__500.000.000.000,numeric__Ngày 8 tháng 5 năm 2028 hoặc ngày mua trước hạn hoặc ngày đáo hạn khác theo yêu cầu tại Văn kiện Trái phiếu (*),numeric__Bổ sung vốn lưu động,"numeric__10,00",numeric__127.295.000 cổ phần của Công ty Cổ phần Siba Holdings được sở hữu bởi ông Trường Sỹ Bá
Chi phí phát hành,Chi phí phát hành,Chi phí phát hành,(19.934.246.623),,,,,-19934246623.0,,,,
Chi phí phát hành,Chi phí phát hành,Chi phí phát hành,480.065.753.377,,,,,480065753377.0,,,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,776.124.593.560,,,,,776124593560.0,,,,
Trong đóDải hạn đến hạn trảDài hạn,Trong đóDải hạn đến hạn trảDài hạn,Trong đóDải hạn đến hạn trảDài hạn,296.058.840.183480.065.753.377,,,,,2.9605884018348008e+23,,,,
