row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.991.888.458.950,1.771.091.171.271,1991888458950.0,1771091171271.0
Phải trả các bên khác,Phải trả các bên khác,Phải trả các bên khác,1.681.472.997.381,1.562.359.069.479,1681472997381.0,1562359069479.0
Công ty Cổ phần CBOT Việt Nam,Công ty Cổ phần CBOT Việt Nam,Công ty Cổ phần CBOT Việt Nam,1.012.885.875.700,461.403.046.800,1012885875700.0,461403046800.0
Công ty Cổ phần VS Group,Công ty Cổ phần VS Group,Công ty Cổ phần VS Group,54.570.706.065,-,54570706065.0,
Công ty TNHH Thép Thông Minh Toàn Cầu,Công ty TNHH Thép Thông Minh Toàn Cầu,Công ty TNHH Thép Thông Minh Toàn Cầu,36.323.164.025,-,36323164025.0,
Công ty Cổ phần Xuất Nhập Khẩu Cao Thăng,Công ty Cổ phần Xuất Nhập Khẩu Cao Thăng,Công ty Cổ phần Xuất Nhập Khẩu Cao Thăng,35.210.832.809,-,35210832809.0,
"Henan Muyuan Intelligent Technology Co., Ltd","Henan Muyuan Intelligent Technology Co., Ltd","Henan Muyuan Intelligent Technology Co., Ltd",31.952.324.459,11.646.274.920,31952324459.0,11646274920.0
Công ty TNHH Thiết Lập,Công ty TNHH Thiết Lập,Công ty TNHH Thiết Lập,23.563.884.600,-,23563884600.0,
Công ty Cổ phần Gạo Vi Dân,Công ty Cổ phần Gạo Vi Dân,Công ty Cổ phần Gạo Vi Dân,-,345.918.789.340,,345918789340.0
Công ty Cổ phần Phát triển Nông Nghiệp,Công ty Cổ phần Phát triển Nông Nghiệp,Công ty Cổ phần Phát triển Nông Nghiệp,,,,
Bảo Lộc,Công ty Cổ phần Phát triển Nông Nghiệp > Bảo Lộc,Bảo Lộc,-,316.855.022.050,,316855022050.0
Công ty Cổ phần Nông nghiệp Kiến Nông,Công ty Cổ phần Phát triển Nông Nghiệp > Công ty Cổ phần Nông nghiệp Kiến Nông,Công ty Cổ phần Nông nghiệp Kiến Nông,-,158.540.603.000,,158540603000.0
Các bên khác,Công ty Cổ phần Phát triển Nông Nghiệp > Các bên khác,Các bên khác,486.966.209.723,267.995.333.369,486966209723.0,267995333369.0
Phải trả các bên liên quan(Thuyết minh số 34),Công ty Cổ phần Phát triển Nông Nghiệp > Phải trả các bên liên quan(Thuyết minh số 34),Phải trả các bên liên quan(Thuyết minh số 34),310.415.461.569,208.732.101.792,310415461569.0,208732101792.0
Dài hạn,Công ty Cổ phần Phát triển Nông Nghiệp > Dài hạn,Dài hạn,36.687.475.369,-,36687475369.0,
Phải trả bên liên quan(Thuyết minh số 34),Công ty Cổ phần Phát triển Nông Nghiệp > Phải trả bên liên quan(Thuyết minh số 34),Phải trả bên liên quan(Thuyết minh số 34),36.687.475.369,-,36687475369.0,
TỔNG CỘNG,Công ty Cổ phần Phát triển Nông Nghiệp > TỔNG CỘNG,TỔNG CỘNG,2.028.575.934.319,1.771.091.171.271,2028575934319.0,1771091171271.0
