row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,85.114.023.835,76.630.177.559,85114023835.0,76630177559.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,27.758.313.799,23.314.530.198,27758313799.0,23314530198.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,25.665.745.513,-,25665745513.0,
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,16.764.505.318,38.077.072.798,16764505318.0,38077072798.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,5.965.680.162,6.787.656.369,5965680162.0,6787656369.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.730.943.937,2.007.382.374,2730943937.0,2007382374.0
Khác,Khác,Khác,6.228.835.106,6.443.535.820,6228835106.0,6443535820.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,241.046.166.245,137.280.743.174,241046166245.0,137280743174.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,128.683.618.946,65.503.583.626,128683618946.0,65503583626.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,41.657.432.559,25.580.222.779,41657432559.0,25580222779.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",26.506.736.941,16.258.447.314,26506736941.0,16258447314.0
"Chi phí từ thiện, hỗ trợ","Chi phí từ thiện, hỗ trợ","Chi phí từ thiện, hỗ trợ",14.847.807.480,-,14847807480.0,
Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,5.080.331.503,5.641.999.990,5080331503.0,5641999990.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.085.457.033,4.147.514.380,3085457033.0,4147514380.0
Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,1.253.730.238,1.259.641.421,1253730238.0,1259641421.0
Khác,Khác,Khác,19.931.051.545,18.889.333.664,19931051545.0,18889333664.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,326.160.190.080,213.910.920.733,326160190080.0,213910920733.0
