row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,44.740.522.090,24.697.495.919,44740522090.0,24697495919.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",24.847.297.281,10.857.358.203,24847297281.0,10857358203.0
Chi phí bảo hiểm,Chi phí bảo hiểm,Chi phí bảo hiểm,2.692.868.952,1.248.728.983,2692868952.0,1248728983.0
Phần mềm,Phần mềm,Phần mềm,2.168.085.111,533.663.908,2168085111.0,533663908.0
Khác,Khác,Khác,15.032.270.746,12.057.744.825,15032270746.0,12057744825.0
Dài hạn,Dài hạn,Dài hạn,1.273.557.175.808,848.366.480.327,1273557175808.0,848366480327.0
Gia súc,Gia súc,Gia súc,638.353.263.815,392.147.544.263,638353263815.0,392147544263.0
Thuê đất (*),Thuê đất (*),Thuê đất (*),518.862.388.041,370.151.750.132,518862388041.0,370151750132.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",43.089.914.879,46.739.058.184,43089914879.0,46739058184.0
Chi phí cải tạo và sửa chữa,Chi phí cải tạo và sửa chữa,Chi phí cải tạo và sửa chữa,29.469.040.785,9.425.287.377,29469040785.0,9425287377.0
Chi phí tư vấn,Chi phí tư vấn,Chi phí tư vấn,15.168.692.243,10.183.897.652,15168692243.0,10183897652.0
Chi phí quản lý dự án,Chi phí quản lý dự án,Chi phí quản lý dự án,10.338.468.990,-,10338468990.0,
Chi phí thu xếp và bảo lãnh,Chi phí thu xếp và bảo lãnh,Chi phí thu xếp và bảo lãnh,,,,
khoản vay ngân hàng,Chi phí thu xếp và bảo lãnh > khoản vay ngân hàng,khoản vay ngân hàng,5.892.934.918,6.190.729.435,5892934918.0,6190729435.0
Chi phí quảng cáo,Chi phí thu xếp và bảo lãnh > Chi phí quảng cáo,Chi phí quảng cáo,1.666.666.667,3.333.333.333,1666666667.0,3333333333.0
Khác,Chi phí thu xếp và bảo lãnh > Khác,Khác,10.715.805.470,10.194.879.951,10715805470.0,10194879951.0
TỔNG CỘNG,Chi phí thu xếp và bảo lãnh > TỔNG CỘNG,TỔNG CỘNG,1.318.297.697.898,873.063.976.246,1318297697898.0,873063976246.0
