row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2023 VND,2022 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2023 VND,numeric__2022 VND
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,01,25,6.513.014.973.432,8.953.200.817.998,1.0,25.0,6513014973432.0,8953200817998.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,25,73.917.417.301,27.687.735.833,2.0,25.0,73917417301.0,27687735833.0
Doanh thu thuần về bán hàng(10 = 01 - 02),Doanh thu thuần về bán hàng(10 = 01 - 02),Doanh thu thuần về bán hàng(10 = 01 - 02),10,25,6.439.097.556.131,8.925.513.082.165,10.0,25.0,6439097556131.0,8925513082165.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,26,5.841.713.375.515,7.708.948.766.744,11.0,26.0,5841713375515.0,7708948766744.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,597.384.180.616,1.216.564.315.421,20.0,,597384180616.0,1216564315421.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,27,253.109.968.476,653.555.725.751,21.0,27.0,253109968476.0,653555725751.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,28,478.678.638.072,442.910.883.895,22.0,28.0,478678638072.0,442910883895.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,69.723.588.483,41.750.889.029,23.0,,69723588483.0,41750889029.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,29,288.613.948.408,498.975.447.009,25.0,29.0,288613948408.0,498975447009.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,30,96.581.405.015,104.792.026.944,26.0,30.0,96581405015.0,104792026944.0
(Lỗ)/lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},(Lỗ)/lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},(Lỗ)/lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,(13.379.842.403),823.441.683.324,30.0,,-13379842403.0,823441683324.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,4.212.799.459,2.857.940.559,31.0,,4212799459.0,2857940559.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,251.784.252,220.176.856,32.0,,251784252.0,220176856.0
Kết quả từ các hoạt động khác(40 = 31 - 32),Kết quả từ các hoạt động khác(40 = 31 - 32),Kết quả từ các hoạt động khác(40 = 31 - 32),40,,3.961.015.207,2.637.763.703,40.0,,3961015207.0,2637763703.0
(Lỗ)/lợi nhuận kế toán trước thuế(50 = 30 + 40),(Lỗ)/lợi nhuận kế toán trước thuế(50 = 30 + 40),(Lỗ)/lợi nhuận kế toán trước thuế(50 = 30 + 40),50,,(9.418.827.196),826.079.447.027,50.0,,-9418827196.0,826079447027.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,32,-,35.706.024.039,51.0,32.0,,35706024039.0
Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,52,32,1.150.550.383,(3.653.664.398),52.0,32.0,1150550383.0,-3653664398.0
(Lỗ)/lợi nhuận thuần sau thuế TNDN(60 = 50 - 51 - 52),(Lỗ)/lợi nhuận thuần sau thuế TNDN(60 = 50 - 51 - 52),(Lỗ)/lợi nhuận thuần sau thuế TNDN(60 = 50 - 51 - 52),60,,(10.569.377.579),794.027.087.386,60.0,,-10569377579.0,794027087386.0
