row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
Cổ tức,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang > Cổ tức,Cổ tức,117.923.076.000,444.176.919.600,117923076000.0,444176919600.0
Bán thành phẩm,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang > Bán thành phẩm,Bán thành phẩm,750.086.381.233,1.335.356.451.255,750086381233.0,1335356451255.0
Hàng bán bị trả lại,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang > Hàng bán bị trả lại,Hàng bán bị trả lại,31.428.585.977,-,31428585977.0,
Bán nguyên vật liệu,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang > Bán nguyên vật liệu,Bán nguyên vật liệu,1.166.006.569,3.348.163.753,1166006569.0,3348163753.0
Mua tài sản cố định,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang > Mua tài sản cố định,Mua tài sản cố định,-,153.086.349,,153086349.0
Thu nhập khác,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang > Thu nhập khác,Thu nhập khác,-,54.000.000,,54000000.0
Chi phí khác,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang > Chi phí khác,Chi phí khác,668.831.499,215.053.349,668831499.0,215053349.0
Chuyển nhượng khoản đầu tư,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang > Chuyển nhượng khoản đầu tư,Chuyển nhượng khoản đầu tư,2.000.000.000,-,2000000000.0,
Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang,Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang,Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang,Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang,Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang,,
Mua nguyên vật liệu,Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang > Mua nguyên vật liệu,Mua nguyên vật liệu,67.008.280.911,401.124.119.595,67008280911.0,401124119595.0
Góp vốn,Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang > Góp vốn,Góp vốn,97.673.770.000,125.700.000.000,97673770000.0,125700000000.0
Bán tài sản cố định,Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang > Bán tài sản cố định,Bán tài sản cố định,1.200.000.000,-,1200000000.0,
Công ty TNHH Sản xuất giống Thủy sản Minh Phú,Công ty TNHH Sản xuất giống Thủy sản Minh Phú,Công ty TNHH Sản xuất giống Thủy sản Minh Phú,Công ty TNHH Sản xuất giống Thủy sản Minh Phú,Công ty TNHH Sản xuất giống Thủy sản Minh Phú,,
Góp vốn,Công ty TNHH Sản xuất giống Thủy sản Minh Phú > Góp vốn,Góp vốn,37.490.000.000,45.785.844.540,37490000000.0,45785844540.0
Chi phí khác,Công ty TNHH Sản xuất giống Thủy sản Minh Phú > Chi phí khác,Chi phí khác,1.031.555.970,2.706.805.886,1031555970.0,2706805886.0
Bán tài sản cố định,Công ty TNHH Sản xuất giống Thủy sản Minh Phú > Bán tài sản cố định,Bán tài sản cố định,-,300.000.000,,300000000.0
Mua nguyên vật liệu,Công ty TNHH Sản xuất giống Thủy sản Minh Phú > Mua nguyên vật liệu,Mua nguyên vật liệu,256.796.379,-,256796379.0,
