row_label_raw,row_label_full,Số đầu năm,Năm nay > 28.527.658.748,VNDNăm trước > 9.407.567.299,numeric__Năm nay > 28.527.658.748,numeric__VNDNăm trước > 9.407.567.299
Tăng,Tăng,Tăng,4.520.000.000,40.661.666.667,4520000000.0,40661666667.0
Giảm,Giảm,Giảm,(9.146.532.614),(21.541.575.218),-9146532614.0,-21541575218.0
Số cuối năm,Số cuối năm,Số cuối năm,23.901.126.134,28.527.658.748,23901126134.0,28527658748.0
