row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,14.470.925.025,16.587.960.783,14470925025.0,16587960783.0
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,8.776.550.054,10.636.363.021,8776550054.0,10636363021.0
Lương nhân viên,Lương nhân viên,Lương nhân viên,5.105.447.371,4.978.838.594,5105447371.0,4978838594.0
Khác,Khác,Khác,588.927.600,972.759.168,588927600.0,972759168.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,187.260.778.682,254.300.551.236,187260778682.0,254300551236.0
Lương nhân viên,Lương nhân viên,Lương nhân viên,92.238.983.032,125.979.069.230,92238983032.0,125979069230.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,55.818.070.634,90.142.406.573,55818070634.0,90142406573.0
Khấu hao và hao mòn,Khấu hao và hao mòn,Khấu hao và hao mòn,8.409.594.334,8.106.907.830,8409594334.0,8106907830.0
Chi phí dự phòng phải thu,Chi phí dự phòng phải thu,Chi phí dự phòng phải thu,9.000.000.000,-,9000000000.0,
Khác,Khác,Khác,21.794.130.682,30.072.167.603,21794130682.0,30072167603.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,201.731.703.707,270.888.512.019,201731703707.0,270888512019.0
