row_label_raw,row_label_full,col_0,Số lượng,Số lượng_1,numeric__Số lượng,numeric__Số lượng_1
,,,Số cuối năm,Số đầu năm,,
Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,738.810.840,671.646.219,738810840.0,671646219.0
Cổ phiếu đã phát hành và được góp vốn đầy đủ,Cổ phiếu đã phát hành và được góp vốn đầy đủ,Cổ phiếu đã phát hành và được góp vốn đầy đủ,738.810.840,671.646.219,738810840.0,671646219.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,738.810.840,671.646.219,738810840.0,671646219.0
Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,738.810.840,671.646.219,738810840.0,671646219.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,738.810.840,671.646.219,738810840.0,671646219.0
