row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn tài sản cố định và bất động sản đầu tưCác khoản dự phòngLỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay và phát hành trái phiếu,"12, 13, 1427, 2828",928.971.520.01611.325.243.6349.000.000.00022.215.948.341(1.067.579.529.340)507.462.534.247,1.500.889.847.16411.022.557.130-24.330.656.415(1.166.320.543.734)646.565.127.284,,,,
02,02,02,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn tài sản cố định và bất động sản đầu tưCác khoản dự phòngLỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay và phát hành trái phiếu,"12, 13, 1427, 2828",928.971.520.01611.325.243.6349.000.000.00022.215.948.341(1.067.579.529.340)507.462.534.247,1.500.889.847.16411.022.557.130-24.330.656.415(1.166.320.543.734)646.565.127.284,,,,
03,03,03,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn tài sản cố định và bất động sản đầu tưCác khoản dự phòngLỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay và phát hành trái phiếu,"12, 13, 1427, 2828",928.971.520.01611.325.243.6349.000.000.00022.215.948.341(1.067.579.529.340)507.462.534.247,1.500.889.847.16411.022.557.130-24.330.656.415(1.166.320.543.734)646.565.127.284,,,,
04,04,04,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn tài sản cố định và bất động sản đầu tưCác khoản dự phòngLỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay và phát hành trái phiếu,"12, 13, 1427, 2828",928.971.520.01611.325.243.6349.000.000.00022.215.948.341(1.067.579.529.340)507.462.534.247,1.500.889.847.16411.022.557.130-24.330.656.415(1.166.320.543.734)646.565.127.284,,,,
05,05,05,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn tài sản cố định và bất động sản đầu tưCác khoản dự phòngLỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay và phát hành trái phiếu,"12, 13, 1427, 2828",928.971.520.01611.325.243.6349.000.000.00022.215.948.341(1.067.579.529.340)507.462.534.247,1.500.889.847.16411.022.557.130-24.330.656.415(1.166.320.543.734)646.565.127.284,,,,
06,06,06,Tổng lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn tài sản cố định và bất động sản đầu tưCác khoản dự phòngLỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay và phát hành trái phiếu,"12, 13, 1427, 2828",928.971.520.01611.325.243.6349.000.000.00022.215.948.341(1.067.579.529.340)507.462.534.247,1.500.889.847.16411.022.557.130-24.330.656.415(1.166.320.543.734)646.565.127.284,,,,
08,06 > 08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm (tăng) các khoản phải thuGiảm hàng tồn kho(Giảm) tăng các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,23,411.395.716.8983.813.537.839.7427.006.947.134(184.690.714.809)4.523.839.503(488.340.638.966)(298.929.877.499)(9.146.532.614),1.016.487.644.259(2.633.713.818.531)40.926.381.965189.456.107.9255.201.966.454(455.373.486.476)(261.360.792.968)(21.541.575.218),,23.0,,
09,06 > 09,09,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm (tăng) các khoản phải thuGiảm hàng tồn kho(Giảm) tăng các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,23,411.395.716.8983.813.537.839.7427.006.947.134(184.690.714.809)4.523.839.503(488.340.638.966)(298.929.877.499)(9.146.532.614),1.016.487.644.259(2.633.713.818.531)40.926.381.965189.456.107.9255.201.966.454(455.373.486.476)(261.360.792.968)(21.541.575.218),,23.0,,
10,06 > 10,10,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm (tăng) các khoản phải thuGiảm hàng tồn kho(Giảm) tăng các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,23,411.395.716.8983.813.537.839.7427.006.947.134(184.690.714.809)4.523.839.503(488.340.638.966)(298.929.877.499)(9.146.532.614),1.016.487.644.259(2.633.713.818.531)40.926.381.965189.456.107.9255.201.966.454(455.373.486.476)(261.360.792.968)(21.541.575.218),,23.0,,
