row_label_raw,row_label_full,Ông Nguyễn Văn Đạt,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Nguyễn Tấn Danh,Ông Nguyễn Tấn Danh,Ông Nguyễn Tấn Danh,Phó Chủ tịch,,,
Bà Trần Thị Hường,Bà Trần Thị Hường,Bà Trần Thị Hường,Phó Chủ tịch,miễn nhiệm ngày 30 tháng 6 năm 2023,,
Ông Bùi Quang Anh Vũ,Ông Bùi Quang Anh Vũ,Ông Bùi Quang Anh Vũ,Thành viên,,,
Ông Lê Quang Phúc,Ông Lê Quang Phúc,Ông Lê Quang Phúc,Thành viên,,,
Ông Đoàn Việt Đại Tử,Ông Đoàn Việt Đại Tử,Ông Đoàn Việt Đại Tử,Thành viên,miễn nhiệm ngày 30 tháng 6 năm 2023,,
Ông Trần Trọng Gia Vinh,Ông Trần Trọng Gia Vinh,Ông Trần Trọng Gia Vinh,Thành viên độc lập,,,
Ông Dương Hảo Tôn,Ông Dương Hảo Tôn,Ông Dương Hảo Tôn,Thành viên độc lập,bỗ nhiệm ngày 30 tháng 6 năm 2023,,
Ông Khương Văn Mười,Ông Khương Văn Mười,Ông Khương Văn Mười,Thành viên độc lập,miễn nhiệm ngày 30 tháng 6 năm 2023,,
